,img_name,is_damage,damage_confidence,pose,shape,num_object,num_dent,num_scratch,num_confident_objs,num_inconfident_objs,num_conf_dent,num_inconf_dent,num_conf_scratch,num_inconf_scratch
437,20190525_7921_23848822_b30cf3c96ee3edd75879e81ae5f5d4a9.jpg,0,1,1,"(1024, 768, 3)",3,0,3,2,1,0,0,2,1
438,20190419_6975_22087247_ba35df1942509365c727f668ba62b67b.jpg,0,1,3,"(800, 600, 3)",6,1,5,6,0,1,0,5,0
439,20190526_10177_23979980_6b797ad8f46a4f59d485a667ea4ec951.jpg,0,1,3,"(1024, 768, 3)",3,0,3,1,2,0,0,1,2
440,20190419_6247_22080352_73cf384cf0290d722f5122c150eff073.jpg,0,1,2,"(1024, 487, 3)",4,0,4,4,0,0,0,4,0
441,20190419_5395_22066702_c5cd64d2c8756be997071663d91c74cc.jpg,0,1,1,"(1024, 768, 3)",11,0,11,11,0,0,0,11,0
442,20190526_7309_23961363_a327a1ec58a0fb9ea69d4abaf2cb8909.jpg,1,1,1,"(768, 1024, 3)",0,0,0,0,0,0,0,0,0
443,20190413_11588_21861191_64b1c0c9a6f273cdfb8ec679b8a56031.jpg,0,1,0,"(600, 800, 3)",4,0,4,4,0,0,0,4,0
444,20190419_5395_22066717_aa9be7aefa0526ffb88a913261982086.jpg,0,1,2,"(768, 1024, 3)",11,0,11,11,0,0,0,11,0
445,20190413_10692_21851022_bfa07aae8def30e509094705963c77f8.jpg,0,1,2,"(1024, 768, 3)",8,1,7,5,3,1,0,4,3
446,20190521_10586_23653097_1d194937b23095bfdfd8e7737da407cb.jpg,0,1,4,"(768, 1024, 3)",3,0,3,3,0,0,0,3,0
447,20190520_12038_23635357_a19de499df6b1c08d520d356aa3ad8e0.jpg,0,1,0,"(768, 1024, 3)",3,0,3,3,0,0,0,3,0
448,20190411_6490_21763810_cfab0b37a1efb104ead9ae96f200ceb8.jpg,0,1,2,"(800, 600, 3)",3,0,3,2,1,0,0,2,1
449,20190410_9938_21742234_f518de15471da859c8c24caeaa5c648a.jpg,0,1,3,"(800, 600, 3)",8,0,8,8,0,0,0,8,0
450,20190420_4683_22148179_175fc775630340ffcf612de5f68bfcf3.jpg,1,1,2,"(600, 800, 3)",1,0,1,1,0,0,0,1,0
451,20190414_4737_21913000_719960d635c7794ade77752aac53f74c.jpg,0,1,4,"(600, 800, 3)",1,1,0,1,0,1,0,0,0
452,20190414_6499_21914866_b69e72a242e633c08068462cd3efcd4a.jpg,0,1,4,"(768, 1024, 3)",2,0,2,2,0,0,0,2,0
453,20190524_7371_23796915_0de11fc46017680d5798efc9b50cf7bf.jpg,0,1,2,"(1024, 576, 3)",3,0,3,3,0,0,0,3,0
454,20190525_6658_23880481_921eab5693426c2a89f542dfed72e8ca.jpg,0,1,0,"(487, 1024, 3)",16,3,13,10,6,3,0,7,6
455,20190511_6952_23131838_6e9494e7d2ba27e013f44bedc48e2f78.jpg,0,1,1,"(1024, 1024, 3)",1,0,1,1,0,0,0,1,0
456,20190420_14736_22126874_49dccb13b8f3aa216488f8bf5174e8ef.jpg,0,1,1,"(800, 600, 3)",1,0,1,1,0,0,0,1,0
457,20190525_5435_23851583_af1fa1bfb2d489cc440680e5ff5146c0.jpg,0,1,4,"(1024, 768, 3)",6,1,5,6,0,1,0,5,0
458,20190420_9008_22135772_328d84abcd761ba99fb67ba9d6eb81e5.jpg,0,1,2,"(600, 800, 3)",4,0,4,4,0,0,0,4,0
459,20190520_6573_23626876_7057892598aa273fa49ae1a4e6997341.jpg,0,1,3,"(1024, 768, 3)",5,0,5,5,0,0,0,5,0
460,20190526_4546_23957493_212e67861bdb77f301d9c66e0ac5d6b8.jpg,0,1,1,"(1024, 768, 3)",4,0,4,2,2,0,0,2,2
461,20190415_13224_21928245_e674d51342d45658434095f1b7f604ef.jpg,0,0,0,"(768, 1024, 3)",12,0,12,12,0,0,0,12,0
462,20190224_7269_20316659_7de6b65dc35c43f121d2c6b62ec69e47.jpg,0,1,4,"(1024, 768, 3)",3,0,3,3,0,0,0,3,0
463,20190416_9910_21989499_1f97163059034ece780eb432dfa198e1.jpg,0,1,4,"(1024, 768, 3)",4,1,3,4,0,1,0,3,0
464,20190525_6172_23910551_de5166837a85990e7459efa60bb3ab2b.jpg,0,1,3,"(768, 1024, 3)",5,1,4,4,1,1,0,3,1
465,20190420_10685_22125480_9fb7de456fd0cd16fac0c11123b16ef2.jpg,0,1,2,"(800, 600, 3)",2,1,1,1,1,1,0,0,1
466,20190418_6648_22050651_f61f1eff61d18e42816588fb5d8fb931.jpg,1,0,1,"(1024, 768, 3)",5,0,5,5,0,0,0,5,0
467,20190531_6278_24194988_1dd024cad0d255fc2c0628c4478ed69c.jpg,1,0,0,"(768, 1024, 3)",0,0,0,0,0,0,0,0,0
468,20190415_14094_21925761_a723c49b3115e7ee0385f07b3d50dcf9.jpg,0,1,4,"(600, 800, 3)",5,1,4,3,2,1,0,2,2
469,20190522_9774_23709279_abc9c84ff6017ebb7507c9436302fc8b.jpg,0,0,1,"(768, 1024, 3)",6,0,6,6,0,0,0,6,0
470,20190223_14537_20255191_bc243f526b72876803feba0e55e3a42f.jpg,1,0,0,"(1024, 768, 3)",2,0,2,1,1,0,0,1,1
471,20190227_16118_20393977_eb3b1a28011a45d6a2a683372b29131c.jpg,0,1,3,"(600, 800, 3)",2,0,2,1,1,0,0,1,1
472,20190421_7487_22193811_c451c0b25b2ebcdd71355adeadf321d5.jpg,0,1,1,"(800, 600, 3)",8,0,8,8,0,0,0,8,0
473,20190515_12585_23330478_e73eb46d03df526bab31dc74c514beec.jpg,0,1,0,"(576, 1024, 3)",18,1,17,18,0,1,0,17,0
474,20190526_9392_23976606_644dd7189d551f0d7ea990b5a2ef303f.jpg,0,1,1,"(768, 1024, 3)",13,1,12,13,0,1,0,12,0
475,20190222_9279_20227642_32b95f5e0e6944404ce179f8b9e11892.jpg,0,1,2,"(800, 600, 3)",3,0,3,3,0,0,0,3,0
476,20190414_4664_21917899_485112a832ed20877a10e56317c19d28.jpg,0,1,1,"(1024, 768, 3)",2,0,2,2,0,0,0,2,0
477,20190415_9738_21929903_9a602f46fac07d2ee8f37b9dafdb035a.jpg,0,1,4,"(800, 600, 3)",5,1,4,4,1,0,1,4,0
478,20190419_6280_22092126_7f74ea6c12685f2622195f6c4357cff5.jpg,0,1,1,"(800, 600, 3)",2,0,2,1,1,0,0,1,1
479,20190505_15096_22780699_4d37042b5290c89c6b08765182d883a1.jpg,0,1,2,"(768, 1024, 3)",2,0,2,2,0,0,0,2,0
480,20190531_5330_24200415_69a29cd7a34110ddbd1416a07c2cf6fc.jpg,0,1,1,"(768, 1024, 3)",15,0,15,15,0,0,0,15,0
481,20190504_9158_22710238_c84a932407a7c168bcc7047154546bf4.jpg,0,1,1,"(768, 1024, 3)",1,0,1,1,0,0,0,1,0
482,20190421_7387_22190950_5ae23b2455775abe55b6e44bfce9290f.jpg,0,1,1,"(800, 600, 3)",5,1,4,5,0,1,0,4,0
483,20190414_8581_21893461_6c20bee81df973825dd4646829fc906a.jpg,0,1,3,"(768, 1024, 3)",2,1,1,1,1,0,1,1,0
484,20190223_5669_20266684_81351a82eae9bd903263e3475139e676.jpg,0,1,1,"(768, 1024, 3)",5,0,5,2,3,0,0,2,3
485,20190410_4555_21730591_253a56cea4b6a972cc936e5523d32758.jpg,0,1,4,"(600, 800, 3)",4,2,2,4,0,2,0,2,0
486,20190224_14712_20315723_4c75a2ef44f92443ec9aa753d24e4ca1.jpg,0,1,0,"(600, 800, 3)",13,2,11,12,1,2,0,10,1
487,20190410_12393_21734692_dfb4f8ef90eacc1cddc5280a0df6f85c.jpg,0,1,4,"(768, 1024, 3)",2,0,2,2,0,0,0,2,0
488,20190422_16701_22226021_e32655455bcd82ed96ea3bcf1501aa4a.jpg,0,1,3,"(800, 600, 3)",1,0,1,1,0,0,0,1,0
489,20190419_6280_22092127_26691afe5225c71ce1c89ba5953684d2.jpg,0,1,4,"(800, 600, 3)",1,0,1,1,0,0,0,1,0
490,20190531_6524_24217419_ab5ea061d71997d25d10905fe21817bf.jpg,0,1,2,"(768, 1024, 3)",5,1,4,5,0,1,0,4,0
491,20190418_6947_22027637_61a080b66d9c1f630b6d6686e4941a17.jpg,0,1,4,"(600, 800, 3)",6,2,4,6,0,2,0,4,0
492,20190411_4850_21756227_173616fc3578b7ae81ee891c1d641c76.jpg,0,1,0,"(768, 1024, 3)",6,0,6,6,0,0,0,6,0
493,20190506_6658_22873347_abf4af167718b0cc1fc04173e633f02e.jpg,0,1,4,"(768, 1024, 3)",2,0,2,1,1,0,0,1,1
494,20190411_9088_21763163_d493dbd8beb0075e8cd54f01e7203a0d.jpg,0,1,4,"(1024, 768, 3)",13,4,9,10,3,3,1,7,2
495,20190417_7941_22019907_ad0611d938718986a18b8ec404a3b382.jpg,0,1,1,"(768, 1024, 3)",3,0,3,3,0,0,0,3,0
496,20190420_16150_22114442_5cfb6988c9d3a6a165c0130cd011843d.jpg,1,0,0,"(768, 1024, 3)",5,2,3,1,4,0,2,1,2
497,20190522_9774_23709273_6748bb095bff45a035afb08ca4f2ec29.jpg,0,1,2,"(768, 1024, 3)",8,1,7,8,0,1,0,7,0
498,20190517_5550_23440908_d77b3b5a54aa84f8f7e568bcd290da62.jpg,0,1,3,"(768, 1024, 3)",7,0,7,6,1,0,0,6,1
499,20190526_12036_23988210_1dcb00221f756decd41bf59800ffa6d6.jpg,0,1,1,"(768, 1024, 3)",6,0,6,5,1,0,0,5,1
500,20190516_9049_23374579_a031cfa2d8c1eed3ba1cd7442cb8acc5.jpg,0,1,3,"(1024, 767, 3)",3,0,3,3,0,0,0,3,0
501,20190504_6292_22752415_b3082cb02fd55179fc6b6a3b4c625307.jpg,0,0,0,"(800, 600, 3)",1,0,1,1,0,0,0,1,0
502,20190415_7749_21928672_3d9022ed9d396c8959efe8ae0f82fc72.jpg,0,0,0,"(600, 800, 3)",6,0,6,6,0,0,0,6,0
503,20190511_7313_23110028_523bb17b4e593979ecd23092a1328a7b.jpg,1,0,2,"(768, 1024, 3)",7,1,6,4,3,1,0,3,3
504,20190502_7269_22616559_3afdf3e0a0b28f5085ce009228c43e2b.jpg,0,1,4,"(1024, 768, 3)",3,0,3,2,1,0,0,2,1
505,20190530_6733_24192891_38f47412cd08eb5219fe395e6043bf3e.jpg,0,0,1,"(600, 800, 3)",2,0,2,2,0,0,0,2,0
506,20190420_11420_22116051_fb1fd6c078313c5810f8ae985f701dd7.jpg,0,1,4,"(497, 1024, 3)",9,2,7,9,0,2,0,7,0
507,20190228_4477_20417753_32683c69a52abe5ddbf7c01326a20ba0.jpg,0,1,0,"(768, 1024, 3)",4,1,3,3,1,1,0,2,1
508,20190511_13161_23159172_796ae925b1364e3d6f58d27a6d9d189a.jpg,0,1,1,"(768, 1024, 3)",4,0,4,3,1,0,0,3,1
509,20190412_16701_21810816_e6e8dbd22efc21acb593d902c68a74c3.jpg,0,1,4,"(1024, 768, 3)",4,1,3,3,1,1,0,2,1
510,20190415_6424_21933589_e9c7ccfc088510a80cccfc8c542c5e66.jpg,0,1,0,"(1024, 768, 3)",6,1,5,2,4,1,0,1,4
511,20190506_9392_22869382_9e214bcb4f6d4bacf6a589615213e2b9.jpg,0,1,0,"(800, 600, 3)",4,2,2,4,0,2,0,2,0
512,20190509_9750_23011253_848ed73f45fa733a60b611280b4c9460.jpg,1,0,3,"(768, 1024, 3)",7,0,7,7,0,0,0,7,0
513,20190523_6648_23781896_50435495952136431fd7078118839f3a.jpg,0,1,0,"(1024, 768, 3)",3,0,3,3,0,0,0,3,0
514,20190531_11888_24207763_5e2a9a938835d6afe3a27d6fa6f1038f.jpg,0,1,4,"(1024, 768, 3)",5,0,5,4,1,0,0,4,1
515,20190411_6943_21776893_9362943408ec05e4f8bf4a1b15234cb5.jpg,0,1,4,"(600, 800, 3)",5,0,5,5,0,0,0,5,0
516,20190416_16701_21964100_dc77ef4f9aec92131d287badf082c6ee.jpg,0,1,3,"(1024, 768, 3)",4,1,3,4,0,1,0,3,0
517,20190509_8360_22985192_31185ff9c5f0dd0f2ec9edd22f7fb98a.jpg,0,1,4,"(768, 1024, 3)",4,1,3,3,1,0,1,3,0
518,20190514_8277_23296139_eb9470c8625ef9f8c9d2ca74ecab2633.jpg,0,1,0,"(1024, 768, 3)",6,0,6,6,0,0,0,6,0
519,20190521_5442_23680672_ac7f4dbd33045ca4511e6ecbfccad5d2.jpg,0,1,1,"(768, 1024, 3)",6,0,6,6,0,0,0,6,0
520,20190512_8326_23185937_9271d1c80bc36801da63b0426dc9a09f.jpg,0,1,4,"(600, 800, 3)",9,1,8,3,6,1,0,2,6
521,20190526_6177_23968129_37550311ea981b47120a54237daf7db6.jpg,0,1,1,"(1024, 768, 3)",1,0,1,1,0,0,0,1,0
522,20190420_7941_22119638_737266651919610ca048372a2cef8dc1.jpg,0,1,0,"(600, 800, 3)",1,0,1,1,0,0,0,1,0
523,20190420_14760_22130675_028e75dece16288c7018bdb147a5b629.jpg,0,1,3,"(800, 600, 3)",2,0,2,1,1,0,0,1,1
524,20190414_16375_21901560_16ff51fc5d7c0dea1262398963f8cdbd.jpg,0,0,1,"(768, 1024, 3)",7,0,7,7,0,0,0,7,0
525,20190518_4795_23499856_26defca5bc86c0ae6613fcfd5cd1a47a.jpg,0,1,3,"(768, 1024, 3)",4,0,4,4,0,0,0,4,0
526,20190415_15935_21941327_0f1ca06afd0605e5029b537b1f1f13a9.jpg,0,1,1,"(600, 800, 3)",6,0,6,6,0,0,0,6,0
527,20190224_8009_20285973_87c4a7981344ef8dec16daa79b67e1ea.jpg,0,0,0,"(800, 600, 3)",3,0,3,3,0,0,0,3,0
528,20190521_4795_23660307_6c2d9dd2230e37ff31466bc913ea621c.jpg,0,1,0,"(600, 800, 3)",9,0,9,9,0,0,0,9,0
529,20190221_5441_20208191_66b7a8968371a56e94ca8b522d8f995c.jpg,0,1,2,"(768, 1024, 3)",4,0,4,3,1,0,0,3,1
530,20190506_12436_22868081_b796a9d125f202826009bd6f3470e1ea.jpg,0,0,2,"(800, 600, 3)",15,0,15,11,4,0,0,11,4
531,20190521_9656_23664979_c20f6179d2c41f0d1d8e28bbf15192b8.jpg,0,1,0,"(576, 1024, 3)",2,0,2,2,0,0,0,2,0
532,20190420_5823_22140436_682993bcb79e06e614f5bdb55391fb69.jpg,0,1,3,"(600, 800, 3)",3,1,2,3,0,1,0,2,0
533,20190514_12567_23293746_a32bba5815b56ee315d67f467e56f096.jpg,0,1,4,"(768, 1024, 3)",7,0,7,6,1,0,0,6,1
534,20190419_6733_22090192_c6c756f31e43f4a90c508004950914df.jpg,0,1,2,"(600, 800, 3)",4,1,3,3,1,1,0,2,1
535,20190504_11501_22758923_3fc3eff2a63c0a70d7ef099e9ca09bbd.jpg,0,1,4,"(1024, 768, 3)",7,2,5,7,0,2,0,5,0
536,20190501_12572_22553700_503b3bd3b13e766138ac054b68eb42d0.jpg,0,1,2,"(768, 1024, 3)",5,0,5,5,0,0,0,5,0
537,20190519_7246_23555783_7478f294fa62573be57e1fb9b28d22e6.jpg,0,1,4,"(768, 1024, 3)",6,3,3,6,0,3,0,3,0
538,20190421_7054_22180811_0293d742381da656a9a4c9c1cb55b09d.jpg,1,0,2,"(1024, 1024, 3)",8,0,8,8,0,0,0,8,0
539,20190530_5948_24161462_992ca90a53cc593fe9e76d6ea6c36d86.jpg,0,1,1,"(768, 1024, 3)",10,0,10,7,3,0,0,7,3
540,20190228_12959_20439235_481f75ce54847e94f5b3abf09d90c560.jpg,1,0,1,"(800, 600, 3)",13,0,13,13,0,0,0,13,0
541,20190524_13517_23795125_1bed519768f26357995d26dc0f97e923.jpg,0,1,4,"(768, 1024, 3)",3,0,3,2,1,0,0,2,1
542,20190505_8168_22777362_02f2d48f324caf28c282d71aa1a5e48b.jpg,0,1,1,"(768, 1024, 3)",3,0,3,3,0,0,0,3,0
543,20190420_10175_22130112_867128ba41227a1decb4f8b39d1aee73.jpg,0,1,2,"(600, 800, 3)",3,0,3,3,0,0,0,3,0
544,20190417_13188_21997473_c5925eb7554a15caaccf45b8f2a71925.jpg,1,0,2,"(800, 600, 3)",7,0,7,3,4,0,0,3,4
545,20190517_9357_23426110_1fb51078257f4e2de534f8c8a1781e1e.jpg,0,1,1,"(768, 1024, 3)",6,0,6,6,0,0,0,6,0
546,20190525_5016_23891752_2018fc0191157a648a62f0fa0c842084.jpg,0,1,2,"(768, 1024, 3)",4,0,4,3,1,0,0,3,1
547,20190512_8537_23169811_b3012e3e541127874603a5f139e16462.jpg,0,1,1,"(768, 1024, 3)",1,0,1,1,0,0,0,1,0
548,20190411_9318_21772747_9c85eb4683d3c2987e7b05a59cdf8816.jpg,0,1,4,"(600, 800, 3)",6,1,5,5,1,1,0,4,1
549,20190417_6975_22007278_edd22a6026376a437ed48825bd74e9a9.jpg,0,1,4,"(497, 1024, 3)",3,0,3,3,0,0,0,3,0
550,20190225_9891_20333178_211bf0579f24a1d6d5958538e5f08708.jpg,1,0,2,"(1024, 512, 3)",3,0,3,3,0,0,0,3,0
551,20190517_7505_23459901_67dc641f477c749452075846cbc2ca04.jpg,1,1,1,"(768, 1024, 3)",1,0,1,1,0,0,0,1,0
552,20190419_13212_22089519_62685b6289580007635601a73289aaa4.jpg,0,1,4,"(1024, 768, 3)",6,1,5,6,0,1,0,5,0
553,20190515_12461_23329052_1841889810d30739841cddd522665517.jpg,1,0,1,"(768, 1024, 3)",11,0,11,8,3,0,0,8,3
554,20190410_5529_21741877_f824ec142ff192ddaa9c8a670d491669.jpg,0,1,1,"(600, 800, 3)",9,0,9,5,4,0,0,5,4
555,20190415_14094_21925762_14885c8d9f8d334aad134a66d862f58d.jpg,0,1,2,"(600, 800, 3)",2,0,2,2,0,0,0,2,0
556,20190527_6928_24040772_9165d8d0e12e6c61b6159919196b4703.jpg,0,1,0,"(768, 1024, 3)",1,0,1,0,1,0,0,0,1
557,20190523_4416_23743248_566a21fcb25a321071d98a539f102792.jpg,0,1,4,"(768, 1024, 3)",3,1,2,3,0,1,0,2,0
558,20190516_4591_23408048_a93ef4f45c24a315766a30e5fc02729c.jpg,0,1,3,"(1024, 768, 3)",2,0,2,1,1,0,0,1,1
559,20190522_9774_23709277_c93f3796f05073ae62b877355b7958f0.jpg,0,1,4,"(768, 1024, 3)",5,0,5,4,1,0,0,4,1
560,20190513_9666_23268843_34cc460a7e0925613335f7de409425bb.jpg,0,1,4,"(800, 600, 3)",1,0,1,1,0,0,0,1,0
561,20190528_13341_24081601_7421904e5e1776154ec8a35aebefe320.jpg,0,1,0,"(497, 1024, 3)",1,0,1,1,0,0,0,1,0
562,20190518_6648_23528664_1cbec4127caaff076345f3fcf04ebf6a.jpg,0,1,3,"(1024, 768, 3)",9,1,8,9,0,1,0,8,0
563,20190511_7309_23127480_48c097512837c745c514817e19bc6a82.jpg,0,0,1,"(600, 800, 3)",7,0,7,3,4,0,0,3,4
564,20190414_12287_21890950_59f9a86fb4151be3aa4b4e02c99c0fc1.jpg,0,1,1,"(600, 800, 3)",9,0,9,5,4,0,0,5,4
565,20190520_6858_23636101_0a1e99895499a9d4eb220776133163ff.jpg,0,1,0,"(767, 1024, 3)",3,0,3,3,0,0,0,3,0
566,20190415_9954_21949126_2a12549a9f55d1374d98bd96aad3bf66.jpg,0,1,2,"(600, 800, 3)",1,0,1,1,0,0,0,1,0
567,20190412_12985_21798571_eda4d478aae034d714f4a6a90755ad54.jpg,0,1,1,"(600, 800, 3)",4,0,4,4,0,0,0,4,0
568,20190502_6474_22617982_27e75fd3e34f9f0ac4c212f290b3faf1.jpg,0,1,2,"(800, 600, 3)",13,3,10,13,0,3,0,10,0
569,20190520_12515_23611191_e14d7b344a474f536b7980a54f2287ad.jpg,0,1,4,"(1024, 768, 3)",4,0,4,4,0,0,0,4,0
570,20190411_5369_21751157_8ff08430ee1fa1b2bf3c461bc9a08f6b.jpg,0,1,0,"(768, 1024, 3)",2,1,1,2,0,1,0,1,0
571,20190522_10754_23721699_e8c5d63a1244060a8c4680e7dd03dab1.jpg,0,1,0,"(768, 1024, 3)",7,1,6,5,2,1,0,4,2
572,20190415_5358_21933688_563056e5f1dc8c0b784a6ab5c4e049d6.jpg,1,0,2,"(600, 800, 3)",11,0,11,5,6,0,0,5,6
573,20190517_10264_23466379_b44467fd24b9fd1c9c3bdeb9d763447f.jpg,0,1,3,"(768, 1024, 3)",3,1,2,3,0,1,0,2,0
574,20190528_4732_24059957_444bc2b7aa73f268666dd87fcf1d9fa5.jpg,0,1,1,"(768, 1024, 3)",12,0,12,10,2,0,0,10,2
575,20190523_13084_23748608_7ad4ace1fea16b8fb9ea3997c2aaef18.jpg,0,1,4,"(768, 1024, 3)",6,0,6,2,4,0,0,2,4
576,20190220_10574_20170606_e657aad019487856a8af25b59cb51b37.jpg,0,1,4,"(768, 1024, 3)",1,1,0,1,0,1,0,0,0
577,20190413_9403_21869874_45194042b430f38de68cc36c8e8649b7.jpg,0,1,4,"(768, 1024, 3)",5,0,5,5,0,0,0,5,0
578,20190512_14411_23183552_1ee18d80aa56123aee95b7cd6ea6ac26.jpg,0,1,4,"(800, 600, 3)",5,0,5,4,1,0,0,4,1
579,20190514_8277_23296135_293a852432690185bbb8fb9897b24d36.jpg,0,1,2,"(768, 1024, 3)",3,1,2,3,0,1,0,2,0
580,20190225_5890_20335011_4688787c4cf77a8250aa992248d983f1.jpg,0,1,3,"(600, 800, 3)",5,1,4,5,0,1,0,4,0
581,20190425_6065_22315030_991ae9a4e3d7975e7db6355d946a6992.jpg,0,1,4,"(1024, 768, 3)",23,3,20,23,0,3,0,20,0
582,20190520_5340_23619640_8c8d1577f1455b00381b2b20de4332f6.jpg,0,1,2,"(1024, 576, 3)",1,0,1,1,0,0,0,1,0
583,20190430_4984_22525968_c9829be96cc571677cb3e52c276f5c28.jpg,0,1,1,"(600, 800, 3)",6,0,6,6,0,0,0,6,0
584,20190422_12210_22209095_6efa9a1694cf82eec801d9845966506f.jpg,0,1,3,"(600, 800, 3)",1,0,1,1,0,0,0,1,0
585,20190412_7247_21787133_bc2cf6c09533e94f415b3cb13f40c3ab.jpg,0,1,1,"(1024, 768, 3)",3,0,3,3,0,0,0,3,0
586,20190504_10389_22730456_2fc6f56bea68692adb54d83538ce4d5d.jpg,0,1,4,"(576, 1024, 3)",7,0,7,3,4,0,0,3,4
587,20190413_6419_21863849_d7c720c626d8e37007e7868443113fe3.jpg,0,1,4,"(600, 800, 3)",2,0,2,2,0,0,0,2,0
588,20190224_6233_20304944_ae484ab9a1f94c687d138b8805b01062.jpg,0,1,1,"(600, 800, 3)",11,0,11,1,10,0,0,1,10
589,20190513_6571_23244966_d0c8478b7c5e2a6301df4d41c5ceb758.jpg,0,1,0,"(768, 1024, 3)",4,1,3,3,1,1,0,2,1
590,20190527_6524_24013085_8b018df28f22e33ec0cd9b4bd15835aa.jpg,0,1,0,"(576, 1024, 3)",6,0,6,5,1,0,0,5,1
591,20190509_9358_23003512_584f1a4b327d74ad3a6d8f3cac7d9e98.jpg,0,1,3,"(768, 1024, 3)",14,1,13,14,0,1,0,13,0
592,20190520_12421_23638728_4910f83dd1b7c660d2204422c75c904d.jpg,0,1,1,"(1024, 768, 3)",7,0,7,7,0,0,0,7,0
593,20190522_4529_23690323_d7f3530567f7bd7d78f0b730082040ff.jpg,0,1,1,"(768, 1024, 3)",3,0,3,2,1,0,0,2,1
594,20190410_5815_21745641_76e0770bbad96347657c5f9a32fe3bb3.jpg,0,1,0,"(768, 1024, 3)",9,1,8,8,1,1,0,7,1
595,20190507_6732_22922207_78ce157fe8edc72bac18f94168e72131.jpg,0,1,4,"(800, 600, 3)",4,0,4,4,0,0,0,4,0
596,20190413_14257_21841125_2b4cf1e719a49d0c3799c2cdbf2f991d.jpg,0,1,1,"(800, 600, 3)",5,0,5,4,1,0,0,4,1
597,20190413_5625_21869607_fb60ba69782ac4faadb8c345fd3d7e61.jpg,0,1,1,"(1024, 768, 3)",8,0,8,8,0,0,0,8,0
598,20190414_7090_21894724_ec0b426cf9a6914166a129a5b4b2b90d.jpg,0,1,3,"(1024, 768, 3)",3,1,2,3,0,1,0,2,0
599,20190504_11084_22759522_4a4c70c7ad235912aa13defa47ae9f0c.jpg,0,1,2,"(800, 600, 3)",9,1,8,8,1,1,0,7,1
600,20190415_6733_21954603_8a9ea1bb1240f3455cdf0dda8f4dc858.jpg,0,1,1,"(600, 800, 3)",12,0,12,11,1,0,0,11,1
601,20190503_8359_22682816_4f920819470bd8a5cd53559922d89168.jpg,0,1,4,"(800, 600, 3)",16,3,13,15,1,2,1,13,0
602,20190508_7416_22970608_f125465ca7c7e1a603baab9bfb9070ef.jpg,0,1,4,"(576, 1024, 3)",5,2,3,5,0,2,0,3,0
603,20190428_9842_22459780_015630fecb9af1c787385f8d6b59e453.jpg,1,1,1,"(497, 1024, 3)",8,2,6,8,0,2,0,6,0
604,20190504_10577_22706099_038f7be92bb684f4df4bfa084d384b1b.jpg,0,1,1,"(600, 800, 3)",7,0,7,4,3,0,0,4,3
605,20190418_9024_22037249_6635a0424390b418fa6daa73e5d845e5.jpg,0,1,3,"(800, 600, 3)",4,1,3,1,3,0,1,1,2
606,20190528_4583_24071676_192bc2c0619c1697fce68a26d3cd0b53.jpg,0,1,3,"(768, 1024, 3)",2,0,2,2,0,0,0,2,0
607,20190508_9454_22976956_3dad61ed96cd5578aed41e9673673de4.jpg,0,1,0,"(1024, 768, 3)",0,0,0,0,0,0,0,0,0
608,20190527_16590_24035397_087d117c65edde9eae8a09d1ec2bc9ad.jpg,0,1,4,"(768, 1024, 3)",1,0,1,1,0,0,0,1,0
609,20190522_13174_23696647_36dbf163d12f393b2682868074c1b1e0.jpg,0,1,1,"(1024, 768, 3)",7,0,7,4,3,0,0,4,3
610,20190525_5255_23869021_e3b5ca4665ea736b36f5ab6d3d90409a.jpg,0,1,1,"(497, 1024, 3)",6,0,6,6,0,0,0,6,0
611,20190421_5320_22154887_b673f4f5c7c173e6584267ba8ba4c6b6.jpg,0,1,2,"(768, 1024, 3)",5,2,3,4,1,2,0,2,1
612,20190411_7914_21762688_82875c11a4e2d749225dc4f7f3b31d8c.jpg,0,1,4,"(768, 1024, 3)",12,1,11,12,0,1,0,11,0
613,20190421_4502_22163256_ff5c5a5c142e5d30dc20218cbb73f92f.jpg,0,1,2,"(600, 800, 3)",2,1,1,2,0,1,0,1,0
614,20190225_7831_20339410_49459fdb06d737256fa20352988f1ff8.jpg,0,1,0,"(576, 1024, 3)",5,0,5,1,4,0,0,1,4
615,20190525_7272_23903916_58fb65c28fa4efa76df1346aee8e9bde.jpg,0,1,4,"(1024, 768, 3)",4,2,2,4,0,2,0,2,0
616,20190418_14432_22045295_a0271f8ae5c9abff283e21d4e21e26bb.jpg,1,1,1,"(1024, 768, 3)",6,0,6,3,3,0,0,3,3
617,20190421_7054_22180810_6dd830e51c02c24d613988f8fac93789.jpg,1,1,2,"(1024, 1024, 3)",7,1,6,7,0,1,0,6,0
618,20190412_5112_21784648_9a46fd4ca3536d7aa39a51d4541ad9bd.jpg,0,1,1,"(800, 600, 3)",11,0,11,11,0,0,0,11,0
619,20190506_7814_22867774_a7bd3472843579559088a0ccb9556f97.jpg,0,0,1,"(768, 1024, 3)",8,0,8,3,5,0,0,3,5
620,20190522_8870_23723210_f6cf092cd66f7a55b04b765913a27fda.jpg,0,1,1,"(768, 1024, 3)",1,0,1,1,0,0,0,1,0
621,20190520_15399_23618974_7fb83e3ca3e4395ea6b438469edc30d4.jpg,0,1,4,"(800, 600, 3)",9,0,9,7,2,0,0,7,2
